time="2018-12-17T07:51:50-05:00" level=info msg="Time: 2018-12-17 12:51:50.62926112 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:51:53-05:00" level=info msg="Time: 2018-12-17 12:51:53.091102496 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:51:55-05:00" level=info msg="Time: 2018-12-17 12:51:55.874004336 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:51:58-05:00" level=info msg="Time: 2018-12-17 12:51:58.339652077 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:01-05:00" level=info msg="Time: 2018-12-17 12:52:01.118508527 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:52:03-05:00" level=info msg="Time: 2018-12-17 12:52:03.58791088 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:52:06-05:00" level=info msg="Time: 2018-12-17 12:52:06.363314993 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:52:08-05:00" level=info msg="Time: 2018-12-17 12:52:08.834873357 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:52:11-05:00" level=info msg="Time: 2018-12-17 12:52:11.60839045 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:52:14-05:00" level=info msg="Time: 2018-12-17 12:52:14.081520625 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:16-05:00" level=info msg="Time: 2018-12-17 12:52:16.855614431 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:52:19-05:00" level=info msg="Time: 2018-12-17 12:52:19.331991345 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:22-05:00" level=info msg="Time: 2018-12-17 12:52:22.098196045 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:52:24-05:00" level=info msg="Time: 2018-12-17 12:52:24.577440642 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:27-05:00" level=info msg="Time: 2018-12-17 12:52:27.343686815 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:52:29-05:00" level=info msg="Time: 2018-12-17 12:52:29.831416622 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:52:32-05:00" level=info msg="Time: 2018-12-17 12:52:32.588433428 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:52:35-05:00" level=info msg="Time: 2018-12-17 12:52:35.073315411 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:37-05:00" level=info msg="Time: 2018-12-17 12:52:37.832616679 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:52:40-05:00" level=info msg="Time: 2018-12-17 12:52:40.334306434 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:52:43-05:00" level=info msg="Time: 2018-12-17 12:52:43.078874847 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:52:45-05:00" level=info msg="Time: 2018-12-17 12:52:45.581320846 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:48-05:00" level=info msg="Time: 2018-12-17 12:52:48.32286077 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:52:50-05:00" level=info msg="Time: 2018-12-17 12:52:50.829190976 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:52:53-05:00" level=info msg="Time: 2018-12-17 12:52:53.567363642 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:52:56-05:00" level=info msg="Time: 2018-12-17 12:52:56.064410347 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:52:58-05:00" level=info msg="Time: 2018-12-17 12:52:58.812626753 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:53:01-05:00" level=info msg="Time: 2018-12-17 12:53:01.315144071 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:53:04-05:00" level=info msg="Time: 2018-12-17 12:53:04.061977394 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:53:06-05:00" level=info msg="Time: 2018-12-17 12:53:06.560572611 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:09-05:00" level=info msg="Time: 2018-12-17 12:53:09.301793757 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:53:11-05:00" level=info msg="Time: 2018-12-17 12:53:11.810710162 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:14-05:00" level=info msg="Time: 2018-12-17 12:53:14.547039383 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:53:17-05:00" level=info msg="Time: 2018-12-17 12:53:17.056710952 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:53:19-05:00" level=info msg="Time: 2018-12-17 12:53:19.791915509 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:53:22-05:00" level=info msg="Time: 2018-12-17 12:53:22.304026198 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:25-05:00" level=info msg="Time: 2018-12-17 12:53:25.036515057 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:53:27-05:00" level=info msg="Time: 2018-12-17 12:53:27.552824537 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:30-05:00" level=info msg="Time: 2018-12-17 12:53:30.280814255 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:53:32-05:00" level=info msg="Time: 2018-12-17 12:53:32.803092716 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:35-05:00" level=info msg="Time: 2018-12-17 12:53:35.52716395 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:53:38-05:00" level=info msg="Time: 2018-12-17 12:53:38.047809313 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:40-05:00" level=info msg="Time: 2018-12-17 12:53:40.771669571 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:53:43-05:00" level=info msg="Time: 2018-12-17 12:53:43.554728514 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:46-05:00" level=info msg="Time: 2018-12-17 12:53:46.016838381 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:53:48-05:00" level=info msg="Time: 2018-12-17 12:53:48.800144818 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:53:51-05:00" level=info msg="Time: 2018-12-17 12:53:51.268665405 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:53:54-05:00" level=info msg="Time: 2018-12-17 12:53:54.04778038 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:53:56-05:00" level=info msg="Time: 2018-12-17 12:53:56.519794577 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:53:59-05:00" level=info msg="Time: 2018-12-17 12:53:59.300424954 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:01-05:00" level=info msg="Time: 2018-12-17 12:54:01.769495395 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:54:04-05:00" level=info msg="Time: 2018-12-17 12:54:04.543504863 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:07-05:00" level=info msg="Time: 2018-12-17 12:54:07.008641336 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:54:09-05:00" level=info msg="Time: 2018-12-17 12:54:09.794661488 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:12-05:00" level=info msg="Time: 2018-12-17 12:54:12.253573011 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:54:15-05:00" level=info msg="Time: 2018-12-17 12:54:15.054102834 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:17-05:00" level=info msg="Time: 2018-12-17 12:54:17.512107207 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:54:20-05:00" level=info msg="Time: 2018-12-17 12:54:20.29915882 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:22-05:00" level=info msg="Time: 2018-12-17 12:54:22.756282422 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:54:25-05:00" level=info msg="Time: 2018-12-17 12:54:25.549836263 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:54:28-05:00" level=info msg="Time: 2018-12-17 12:54:28.001490803 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:54:30-05:00" level=info msg="Time: 2018-12-17 12:54:30.783034673 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:33-05:00" level=info msg="Time: 2018-12-17 12:54:33.256477405 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:54:36-05:00" level=info msg="Time: 2018-12-17 12:54:36.03040276 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:38-05:00" level=info msg="Time: 2018-12-17 12:54:38.772136145 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:54:41-05:00" level=info msg="Time: 2018-12-17 12:54:41.278245163 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:44-05:00" level=info msg="Time: 2018-12-17 12:54:44.034030888 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:54:46-05:00" level=info msg="Time: 2018-12-17 12:54:46.528563658 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:49-05:00" level=info msg="Time: 2018-12-17 12:54:49.274690649 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:54:52-05:00" level=info msg="Time: 2018-12-17 12:54:52.042230079 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:54:54-05:00" level=info msg="Time: 2018-12-17 12:54:54.51991662 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:54:57-05:00" level=info msg="Time: 2018-12-17 12:54:57.291276237 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:54:59-05:00" level=info msg="Time: 2018-12-17 12:54:59.777681946 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:55:02-05:00" level=info msg="Time: 2018-12-17 12:55:02.538156348 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:55:05-05:00" level=info msg="Time: 2018-12-17 12:55:05.025108292 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:55:07-05:00" level=info msg="Time: 2018-12-17 12:55:07.79613238 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:10-05:00" level=info msg="Time: 2018-12-17 12:55:10.267309264 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:55:13-05:00" level=info msg="Time: 2018-12-17 12:55:13.046529808 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:15-05:00" level=info msg="Time: 2018-12-17 12:55:15.512208297 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:55:18-05:00" level=info msg="Time: 2018-12-17 12:55:18.293609924 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:20-05:00" level=info msg="Time: 2018-12-17 12:55:20.757133024 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:55:23-05:00" level=info msg="Time: 2018-12-17 12:55:23.541424475 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:26-05:00" level=info msg="Time: 2018-12-17 12:55:26.002022886 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:55:28-05:00" level=info msg="Time: 2018-12-17 12:55:28.79119173 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:31-05:00" level=info msg="Time: 2018-12-17 12:55:31.24701737 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:55:34-05:00" level=info msg="Time: 2018-12-17 12:55:34.038210063 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:55:36-05:00" level=info msg="Time: 2018-12-17 12:55:36.491841379 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:55:39-05:00" level=info msg="Time: 2018-12-17 12:55:39.284999544 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:55:41-05:00" level=info msg="Time: 2018-12-17 12:55:41.73825063 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:55:44-05:00" level=info msg="Time: 2018-12-17 12:55:44.533533113 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:55:46-05:00" level=info msg="Time: 2018-12-17 12:55:46.982015156 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:55:49-05:00" level=info msg="Time: 2018-12-17 12:55:49.781100701 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:52-05:00" level=info msg="Time: 2018-12-17 12:55:52.228045708 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:55:55-05:00" level=info msg="Time: 2018-12-17 12:55:55.030144369 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:55:57-05:00" level=info msg="Time: 2018-12-17 12:55:57.471352548 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:56:00-05:00" level=info msg="Time: 2018-12-17 12:56:00.276729387 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:56:02-05:00" level=info msg="Time: 2018-12-17 12:56:02.720328042 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:56:05-05:00" level=info msg="Time: 2018-12-17 12:56:05.524841595 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:56:07-05:00" level=info msg="Time: 2018-12-17 12:56:07.96222589 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:56:10-05:00" level=info msg="Time: 2018-12-17 12:56:10.772677619 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:56:13-05:00" level=info msg="Time: 2018-12-17 12:56:13.206157248 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:56:16-05:00" level=info msg="Time: 2018-12-17 12:56:16.020585202 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:56:18-05:00" level=info msg="Time: 2018-12-17 12:56:18.451224188 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:56:21-05:00" level=info msg="Time: 2018-12-17 12:56:21.268249524 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:56:23-05:00" level=info msg="Time: 2018-12-17 12:56:23.695707111 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:56:26-05:00" level=info msg="Time: 2018-12-17 12:56:26.517246975 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:56:28-05:00" level=info msg="Time: 2018-12-17 12:56:28.940963487 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:56:31-05:00" level=info msg="Time: 2018-12-17 12:56:31.764083951 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:56:34-05:00" level=info msg="Time: 2018-12-17 12:56:34.187719982 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:56:37-05:00" level=info msg="Time: 2018-12-17 12:56:37.011790283 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:56:39-05:00" level=info msg="Time: 2018-12-17 12:56:39.430571844 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:56:42-05:00" level=info msg="Time: 2018-12-17 12:56:42.259998676 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:56:44-05:00" level=info msg="Time: 2018-12-17 12:56:44.675694892 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:56:47-05:00" level=info msg="Time: 2018-12-17 12:56:47.509124615 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:56:49-05:00" level=info msg="Time: 2018-12-17 12:56:49.920387362 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:56:52-05:00" level=info msg="Time: 2018-12-17 12:56:52.755487534 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:56:55-05:00" level=info msg="Time: 2018-12-17 12:56:55.165065095 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:56:58-05:00" level=info msg="Time: 2018-12-17 12:56:58.004918298 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:57:00-05:00" level=info msg="Time: 2018-12-17 12:57:00.409954928 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:57:03-05:00" level=info msg="Time: 2018-12-17 12:57:03.252375148 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:57:05-05:00" level=info msg="Time: 2018-12-17 12:57:05.655843185 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:57:08-05:00" level=info msg="Time: 2018-12-17 12:57:08.511235705 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:57:10-05:00" level=info msg="Time: 2018-12-17 12:57:10.899744522 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:57:13-05:00" level=info msg="Time: 2018-12-17 12:57:13.759489595 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:57:16-05:00" level=info msg="Time: 2018-12-17 12:57:16.145070416 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:57:19-05:00" level=info msg="Time: 2018-12-17 12:57:19.008824314 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:57:21-05:00" level=info msg="Time: 2018-12-17 12:57:21.40336387 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:57:24-05:00" level=info msg="Time: 2018-12-17 12:57:24.261549538 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:57:26-05:00" level=info msg="Time: 2018-12-17 12:57:26.648464247 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:57:29-05:00" level=info msg="Time: 2018-12-17 12:57:29.515679848 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:57:31-05:00" level=info msg="Time: 2018-12-17 12:57:31.892262392 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:57:34-05:00" level=info msg="Time: 2018-12-17 12:57:34.763158311 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:57:37-05:00" level=info msg="Time: 2018-12-17 12:57:37.137272132 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:57:40-05:00" level=info msg="Time: 2018-12-17 12:57:40.010909108 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:57:42-05:00" level=info msg="Time: 2018-12-17 12:57:42.382825172 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:57:45-05:00" level=info msg="Time: 2018-12-17 12:57:45.260104956 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:57:47-05:00" level=info msg="Time: 2018-12-17 12:57:47.627050481 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:57:50-05:00" level=info msg="Time: 2018-12-17 12:57:50.506444097 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:57:52-05:00" level=info msg="Time: 2018-12-17 12:57:52.875768198 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:57:55-05:00" level=info msg="Time: 2018-12-17 12:57:55.754326385 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:57:58-05:00" level=info msg="Time: 2018-12-17 12:57:58.136335195 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:58:00-05:00" level=info msg="Time: 2018-12-17 12:58:00.990183562 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:03-05:00" level=info msg="Time: 2018-12-17 12:58:03.376770766 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:58:06-05:00" level=info msg="Time: 2018-12-17 12:58:06.247284203 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:08-05:00" level=info msg="Time: 2018-12-17 12:58:08.619642628 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:58:11-05:00" level=info msg="Time: 2018-12-17 12:58:11.4998219 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:13-05:00" level=info msg="Time: 2018-12-17 12:58:13.865011541 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:58:16-05:00" level=info msg="Time: 2018-12-17 12:58:16.745836596 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:19-05:00" level=info msg="Time: 2018-12-17 12:58:19.109803713 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:58:21-05:00" level=info msg="Time: 2018-12-17 12:58:21.993731637 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:58:24-05:00" level=info msg="Time: 2018-12-17 12:58:24.354277823 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:58:27-05:00" level=info msg="Time: 2018-12-17 12:58:27.244278608 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:58:29-05:00" level=info msg="Time: 2018-12-17 12:58:29.60150379 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:58:32-05:00" level=info msg="Time: 2018-12-17 12:58:32.489632097 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:34-05:00" level=info msg="Time: 2018-12-17 12:58:34.844285375 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T07:58:37-05:00" level=info msg="Time: 2018-12-17 12:58:37.737240094 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:58:40-05:00" level=info msg="Time: 2018-12-17 12:58:40.092901636 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:58:42-05:00" level=info msg="Time: 2018-12-17 12:58:42.985729425 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:45-05:00" level=info msg="Time: 2018-12-17 12:58:45.334710315 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T07:58:48-05:00" level=info msg="Time: 2018-12-17 12:58:48.235881584 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:58:50-05:00" level=info msg="Time: 2018-12-17 12:58:50.579528377 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:58:53-05:00" level=info msg="Time: 2018-12-17 12:58:53.481444388 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:58:55-05:00" level=info msg="Time: 2018-12-17 12:58:55.825391595 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:58:58-05:00" level=info msg="Time: 2018-12-17 12:58:58.729096091 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:01-05:00" level=info msg="Time: 2018-12-17 12:59:01.068403006 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:59:03-05:00" level=info msg="Time: 2018-12-17 12:59:03.977900895 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:59:06-05:00" level=info msg="Time: 2018-12-17 12:59:06.437759924 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:59:09-05:00" level=info msg="Time: 2018-12-17 12:59:09.225376208 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:59:11-05:00" level=info msg="Time: 2018-12-17 12:59:11.685240186 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:59:14-05:00" level=info msg="Time: 2018-12-17 12:59:14.472727858 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:16-05:00" level=info msg="Time: 2018-12-17 12:59:16.929023203 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:59:19-05:00" level=info msg="Time: 2018-12-17 12:59:19.720431808 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:59:22-05:00" level=info msg="Time: 2018-12-17 12:59:22.174394389 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:59:24-05:00" level=info msg="Time: 2018-12-17 12:59:24.974160692 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:27-05:00" level=info msg="Time: 2018-12-17 12:59:27.405887445 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:59:30-05:00" level=info msg="Time: 2018-12-17 12:59:30.228230161 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:32-05:00" level=info msg="Time: 2018-12-17 12:59:32.650709041 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T07:59:35-05:00" level=info msg="Time: 2018-12-17 12:59:35.47932357 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:37-05:00" level=info msg="Time: 2018-12-17 12:59:37.896094714 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T07:59:40-05:00" level=info msg="Time: 2018-12-17 12:59:40.736070584 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T07:59:43-05:00" level=info msg="Time: 2018-12-17 12:59:43.143128209 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:59:45-05:00" level=info msg="Time: 2018-12-17 12:59:45.98421413 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:48-05:00" level=info msg="Time: 2018-12-17 12:59:48.38556813 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T07:59:51-05:00" level=info msg="Time: 2018-12-17 12:59:51.232431775 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:53-05:00" level=info msg="Time: 2018-12-17 12:59:53.630430918 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T07:59:56-05:00" level=info msg="Time: 2018-12-17 12:59:56.479872989 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T07:59:58-05:00" level=info msg="Time: 2018-12-17 12:59:58.875134736 +0000 UTC , Msg: Humidity:53"
time="2018-12-17T08:00:01-05:00" level=info msg="Time: 2018-12-17 13:00:01.728570624 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T08:00:04-05:00" level=info msg="Time: 2018-12-17 13:00:04.139198634 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T08:00:06-05:00" level=info msg="Time: 2018-12-17 13:00:06.978266864 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T08:00:09-05:00" level=info msg="Time: 2018-12-17 13:00:09.378810828 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T08:00:12-05:00" level=info msg="Time: 2018-12-17 13:00:12.224530962 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T08:00:14-05:00" level=info msg="Time: 2018-12-17 13:00:14.623774882 +0000 UTC , Msg: Humidity:52"
time="2018-12-17T08:00:17-05:00" level=info msg="Time: 2018-12-17 13:00:17.471354195 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T08:00:19-05:00" level=info msg="Time: 2018-12-17 13:00:19.867971484 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T08:00:22-05:00" level=info msg="Time: 2018-12-17 13:00:22.725801069 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T08:00:25-05:00" level=info msg="Time: 2018-12-17 13:00:25.139933907 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T08:00:27-05:00" level=info msg="Time: 2018-12-17 13:00:27.979555631 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T08:00:30-05:00" level=info msg="Time: 2018-12-17 13:00:30.383422361 +0000 UTC , Msg: Humidity:51"
time="2018-12-17T08:00:33-05:00" level=info msg="Time: 2018-12-17 13:00:33.227073717 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T08:00:35-05:00" level=info msg="Time: 2018-12-17 13:00:35.628682635 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T08:00:38-05:00" level=info msg="Time: 2018-12-17 13:00:38.474743218 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T08:00:40-05:00" level=info msg="Time: 2018-12-17 13:00:40.872194563 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T08:00:43-05:00" level=info msg="Time: 2018-12-17 13:00:43.723720264 +0000 UTC , Msg: Temperature: 28"
time="2018-12-17T08:00:46-05:00" level=info msg="Time: 2018-12-17 13:00:46.123572648 +0000 UTC , Msg: Humidity:56"
time="2018-12-17T08:00:48-05:00" level=info msg="Time: 2018-12-17 13:00:48.971713121 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T08:00:51-05:00" level=info msg="Time: 2018-12-17 13:00:51.363291845 +0000 UTC , Msg: Humidity:55"
time="2018-12-17T08:00:54-05:00" level=info msg="Time: 2018-12-17 13:00:54.219516685 +0000 UTC , Msg: Temperature: 27"
time="2018-12-17T08:00:56-05:00" level=info msg="Time: 2018-12-17 13:00:56.606816067 +0000 UTC , Msg: Humidity:54"
time="2018-12-17T08:00:59-05:00" level=info msg="Time: 2018-12-17 13:00:59.468301271 +0000 UTC , Msg: Temperature: 27"
